COMMENTS,ATTRIBUTE21,ATTRIBUTE22,ATTRIBUTE23,ATTRIBUTE24,ATTRIBUTE25,ATTRIBUTE26,ATTRIBUTE27,ATTRIBUTE28,ATTRIBUTE29,ATTRIBUTE30,ORGANIZATION_ID,BUSINESS_GROUP_ID,COST_ALLOCATION_KEYFLEX_ID,LOCATION_ID,SOFT_CODING_KEYFLEX_ID,DATE_FROM,NAME,DATE_TO,INTERNAL_EXTERNAL_FLAG,INTERNAL_ADDRESS_LINE,TYPE,REQUEST_ID,PROGRAM_APPLICATION_ID,PROGRAM_ID,PROGRAM_UPDATE_DATE,ATTRIBUTE_CATEGORY,ATTRIBUTE1,ATTRIBUTE2,ATTRIBUTE3,ATTRIBUTE4,ATTRIBUTE5,ATTRIBUTE6,ATTRIBUTE7,ATTRIBUTE8,ATTRIBUTE9,ATTRIBUTE10,ATTRIBUTE11,ATTRIBUTE12,ATTRIBUTE13,ATTRIBUTE14,ATTRIBUTE15,ATTRIBUTE16,ATTRIBUTE17,ATTRIBUTE18,ATTRIBUTE19,ATTRIBUTE20,LAST_UPDATE_DATE,LAST_UPDATED_BY,LAST_UPDATE_LOGIN,CREATED_BY,CREATION_DATE,OBJECT_VERSION_NUMBER,PARTY_ID
,,,,,,,,,,,2697,626,,212,,2000-01-01 00:00:00,Advisory,,INT,,DEP,,,,,,,,,,,,,,,,,,,,,,,,,,2002-02-06 06:46:33,2611,1284991,2611,2002-02-06 06:46:33,1,
,,,,,,,,,,,2738,626,,,,1990-01-01 00:00:00,Retail Operations,,INT,,DIV,,,,,,,,,,,,,,,,,,,,,,,,,,2004-12-13 06:28:52,-1,-1,2611,2002-02-08 05:45:11,8,
,,,,,,,,,,,2739,626,,,,1990-01-01 00:00:00,North Region,,INT,,REG,,,,,,,,,,,,,,,,,,,,,,,,,,2002-03-01 03:41:43,2611,1395039,2611,2002-02-08 05:46:41,2,
,,,,,,,,,,,2740,626,,,,1990-01-01 00:00:00,South Region,,INT,,REG,,,,,,,,,,,,,,,,,,,,,,,,,,2002-03-01 03:41:49,2611,1395039,2611,2002-02-08 05:47:06,2,
,,,,,,,,,,,2741,626,,,,1990-01-01 00:00:00,East Region,,INT,,REG,,,,,,,,,,,,,,,,,,,,,,,,,,2002-03-01 03:41:36,2611,1395039,2611,2002-02-08 05:47:26,2,
,,,,,,,,,,,2742,626,,,,1990-01-01 00:00:00,West Region,,INT,,REG,,,,,,,,,,,,,,,,,,,,,,,,,,2002-03-01 03:41:54,2611,1395039,2611,2002-02-08 05:47:45,2,
,,,,,,,,,,,2743,626,,,,1990-01-01 00:00:00,Yorkshire Area,,INT,,ARA,,,,,,,,,,,,,,,,,,,,,,,,,,2002-03-01 03:30:24,2611,1395039,2611,2002-02-08 05:48:10,4,
,,,,,,,,,,,2744,626,,,,1990-01-01 00:00:00,Durham Area,,INT,,ARA,,,,,,,,,,,,,,,,,,,,,,,,,,2002-03-01 03:30:35,2611,1395039,2611,2002-02-08 05:48:45,3,
,,,,,,,,,,,2745,626,,,,1990-01-01 00:00:00,Cumbria Area,,INT,,ARA,,,,,,,,,,,,,,,,,,,,,,,,,,2002-03-01 03:30:43,2611,1395039,2611,2002-02-08 05:48:59,3,
,,,,,,,,,,,2746,626,,,,1990-01-01 00:00:00,Tayside Area,,INT,,ARA,,,,,,,,,,,,,,,,,,,,,,,,,,2002-03-01 03:30:58,2611,1395039,2611,2002-02-08 05:49:14,3,
,,,,,,,,,,,2747,626,,,,1990-01-01 00:00:00,Cleveland Area,,INT,,ARA,,,,,,,,,,,,,,,,,,,,,,,,,,2002-03-01 03:31:37,2611,1395039,2611,2002-02-08 05:49:36,2,
,,,,,,,,,,,2761,911,,535,,1990-01-01 00:00:00,602-Vertrieb Süd,,INT,,DEP,,,,,,,,,,,,,,,,,,,,,,,,,,2003-08-01 01:30:27,2045,2256739,2045,2002-02-15 09:17:11,8,
,,,,,,,,,,,2762,911,3364,535,,1990-01-01 00:00:00,502-Finanzen,,INT,,DEP,,,,,,,,,,,,,,,,,,,,,,,,,,2003-08-01 01:01:18,2045,2256739,2045,2002-02-15 09:18:04,6,
,,,,,,,,,,,2763,911,3367,535,,1990-01-01 00:00:00,504-IT Sachkosten,,INT,,DEP,,,,,,,,,,,,,,,,,,,,,,,,,,2003-08-01 01:13:53,2045,2256739,2045,2002-02-15 09:19:12,6,
,,,,,,,,,,,2764,911,,535,,1990-01-01 00:00:00,01-IT Hardware,,INT,,DEP,,,,,,,,,,,,,,,,,,,,,,,,,,2003-12-03 00:06:13,2045,2448129,2045,2002-02-15 09:20:14,12,
,,,,,,,,,,,2765,911,,535,,1990-01-01 00:00:00,506-Rechnungswesen,,INT,,SEC,,,,,,,,,,,,,,,,,,,,,,,,,,2003-10-27 02:50:11,2045,2374215,2045,2002-02-15 09:22:50,11,
,,,,,,,,,,,2766,911,3365,535,,1990-01-01 00:00:00,301-Gebäude Facilities,,INT,,SEC,,,,,,,,,,,,,,,,,,,,,,,,,,2003-08-01 01:02:04,2045,2256739,2045,2002-02-15 09:23:41,8,
,,,,,,,,,,,2767,911,3362,535,,1990-01-01 00:00:00,302-Energie Facilities,,INT,,SEC,,,,,,,,,,,,,,,,,,,,,,,,,,2003-08-01 01:00:02,2045,2256739,2045,2002-02-15 09:24:18,6,
,,,,,,,,,,,2768,911,3359,535,,1990-01-01 00:00:00,303-Dienstleistungen Facilities,,INT,,SEC,,,,,,,,,,,,,,,,,,,,,,,,,,2003-08-01 00:56:40,2045,2256739,2045,2002-02-15 09:25:18,6,
,,,,,,,,,,,2769,911,3357,535,,1990-01-01 00:00:00,401-Beschaffung,,INT,,DEP,,,,,,,,,,,,,,,,,,,,,,,,,,2003-08-01 00:51:39,2045,2256739,2045,2002-02-15 09:27:16,6,
,,,,,,,,,,,2770,911,,535,,1990-01-01 00:00:00,520-Recht,,INT,,DEP,,,,,,,,,,,,,,,,,,,,,,,,,,2003-08-01 01:25:31,2045,2256739,2045,2002-02-15 09:27:57,6,
,,,,,,,,,,,2771,911,,2467,,1990-01-01 00:00:00,653-Service Nord,,INT,,DEP,,,,,,,,,,,,,,,,,,,,,,,,,,2003-10-27 02:53:25,2045,2374215,2045,2002-02-15 09:28:57,8,
,,,,,,,,,,,2772,911,,2467,,1990-01-01 00:00:00,652-Service Süd,,INT,,DEP,,,,,,,,,,,,,,,,,,,,,,,,,,2003-10-27 02:53:53,2045,2374215,2045,2002-02-15 09:29:20,10,
,,,,,,,,,,,2773,911,,535,,1990-01-01 00:00:00,130-Qualitätssicherung,,INT,,DEP,,,,,,,,,,,,,,,,,,,,,,,,,,2003-08-01 01:22:49,2045,2256739,2045,2002-02-15 09:29:56,9,
,,,,,,,,,,,2774,911,,535,,1990-01-01 00:00:00,140-Versand,,INT,,DEP,,,,,,,,,,,,,,,,,,,,,,,,,,2003-10-27 02:54:19,2045,2374215,2045,2002-02-15 09:30:24,11,
,,,,,,,,,,,2775,911,3355,535,,1990-01-01 00:00:00,200-Arbeitsvorbereitung,,INT,,DEP,,,,,,,,,,,,,,,,,,,,,,,,,,2003-08-01 00:50:26,2045,2256739,2045,2002-02-15 09:30:54,15,
,,,,,,,,,,,2776,911,3356,535,,1990-01-01 00:00:00,112-Ausbildung,,INT,,DEP,,,,,,,,,,,,,,,,,,,,,,,,,,2003-08-01 00:51:09,2045,2256739,2045,2002-02-15 09:31:17,7,
,,,,,,,,,,,2777,911,3358,535,,1990-01-01 00:00:00,120-Betrieb,,INT,,DEP,,,,,,,,,,,,,,,,,,,,,,,,,,2003-08-01 00:52:42,2045,2256739,2045,2002-02-15 09:31:46,14,
,,,,,,,,,,,2825,626,,,,1991-01-01 00:00:00,Wiltshire Area,,INT,,ARA,,,,,,,,,,,,,,,,,,,,,,,,,,2002-03-01 07:05:09,2611,1395500,2611,2002-03-01 07:05:09,1,
,,,,,,,,,,,2829,2829,2265,10081,,1900-01-01 00:00:00,Vision New Zealand Limited,,INT,,HQD,,,,,,,,,,,,,,,,,,,,,,,,,,2002-03-11 15:14:03,1003775,1412636,1003775,2002-03-11 13:28:54,5,301102
,,,,,,,,,,,2869,2849,,10169,,1995-01-01 00:00:00,Vision Health Services,,INT,,DIV,,,,,,,,,,,,,,,,,,,,,,,,,,2007-06-21 07:59:42,1008607,4790723,1003854,2002-04-10 08:53:31,7,301149
,,,,,,,,,,,2870,2849,,10169,,1995-01-01 00:00:00,Vision Payer,,INT,,DIV,,,,,,,,,,,,,,,,,,,,,,,,,,2004-03-30 07:41:45,1003855,2566179,1003854,2002-04-10 08:55:38,3,
,,,,,,,,,,,2871,2849,,10169,,1995-01-01 00:00:00,Vision International,,INT,,DIV,,,,,,,,,,,,,,,,,,,,,,,,,,2004-03-30 07:41:22,1003855,2566179,1003854,2002-04-10 08:57:03,2,
,,,,,,,,,,,2872,2849,,19220,,1995-01-01 00:00:00,Regional Hospital,,INT,,BU,,,,,,,,,,,,,,,,,,,,,,,,,,2005-07-08 14:59:59,1008607,3385550,1003854,2002-04-10 09:07:46,4,301173
,,,,,,,,,,,2873,2849,,10169,,1995-01-01 00:00:00,Community Hospital,,INT,,BU,,,,,,,,,,,,,,,,,,,,,,,,,,2004-03-30 05:52:50,1003855,2566179,1003854,2002-04-10 09:21:37,3,301174
,,,,,,,,,,,2874,2849,,10169,,1995-01-01 00:00:00,Clinics,,INT,,BU,,,,,,,,,,,,,,,,,,,,,,,,,,2004-07-20 13:18:18,1003855,2706221,1003854,2002-04-10 09:22:15,4,
,,,,,,,,,,,2875,2849,,10169,,1995-01-01 00:00:00,Sterile Processing,,INT,,DEP,,,,,,,,,,,,,,,,,,,,,,,,,,2004-07-20 11:16:08,1003855,2706158,1003854,2002-04-10 09:22:45,3,
,,,,,,,,,,,2876,2849,,10169,,1995-01-01 00:00:00,Corporate Services,,INT,,BU,,,,,,,,,,,,,,,,,,,,,,,,,,2004-07-20 13:17:58,1003855,2706221,1003854,2002-04-10 09:23:28,3,
,,,,,,,,,,,2877,2849,,10169,,1995-01-01 00:00:00,Nursing Home/SNF,,INT,,DEP,,,,,,,,,,,,,,,,,,,,,,,,,,2004-07-20 11:19:48,1003855,2706158,1003854,2002-04-10 09:24:34,3,
,,,,,,,,,,,5523,3966,,19317,,1990-01-01 00:00:00,Finance,,INT,,GRP,,,,,,,,,,,,,,,,,,,,,,,,,,2004-07-30 06:52:57,-1,-1,-1,2004-07-30 06:52:57,1,
,,,,,,,,,,,5528,3966,,19317,,1990-01-01 00:00:00,Payroll,,INT,,DEP,,,,,,,,,,,,,,,,,,,,,,,,,,2004-07-30 06:52:57,-1,-1,-1,2004-07-30 06:52:57,1,
,,,,,,,,,,,2880,2849,,10169,,1995-01-01 00:00:00,Birthing Center,,INT,,DEP,,,,,,,,,,,,,,,,,,,,,,,,,,2004-07-20 11:13:45,1003855,2706158,1003854,2002-04-10 09:27:23,2,
,,,,,,,,,,,2881,2849,,10169,,1995-01-01 00:00:00,Emergency Department,,INT,,DEP,,,,,,,,,,,,,,,,,,,,,,,,,,2003-10-24 10:54:42,1003855,2372943,1003854,2002-04-10 09:28:24,4,
,,,,,,,,,,,2882,2849,,10169,,1995-01-01 00:00:00,Surgery,,INT,,DEP,,,,,,,,,,,,,,,,,,,,,,,,,,2004-03-30 05:59:27,1003855,2566179,1003854,2002-04-10 09:29:47,2,
,,,,,,,,,,,2883,2849,,10169,,1995-01-01 00:00:00,Accounts Payable,,INT,,DEP,,,,,,,,,,,,,,,,,,,,,,,,,,2004-07-12 07:24:37,1003855,2689871,1003854,2002-04-10 09:31:08,3,
,,,,,,,,,,,2884,2849,,10169,,1995-01-01 00:00:00,OB/GYN,,INT,,DEP,,,,,,,,,,,,,,,,,,,,,,,,,,2004-03-30 09:16:46,1003855,2566179,1003854,2002-04-10 09:33:14,3,
,,,,,,,,,,,2886,2849,,10169,,1995-01-01 00:00:00,Women's Unit,,INT,,DEP,,,,,,,,,,,,,,,,,,,,,,,,,,2004-07-20 11:22:57,1003855,2706158,1003854,2002-04-10 09:37:35,3,
,,,,,,,,,,,5585,5461,,19322,,1990-01-01 00:00:00,Accounting,,INT,,SEC,,,,,,,,,,,,,,,,,,,,,,,,,,2004-09-08 05:24:29,1008708,2815505,-1,2004-08-10 05:26:46,2,
,,,,,,,,,,,5586,5461,,19322,,1990-01-01 00:00:00,Accounts Receivable,,INT,,SEC,,,,,,,,,,,,,,,,,,,,,,,,,,2004-09-08 05:27:40,1008708,2815505,-1,2004-08-10 05:26:46,2,
,,,,,,,,,,,5587,5461,,19322,,1990-01-01 00:00:00,Accounts Payable,,INT,,SEC,,,,,,,,,,,,,,,,,,,,,,,,,,2004-09-08 05:24:48,1008708,2815505,-1,2004-08-10 05:26:47,2,
,,,,,,,,,,,5588,5461,,19322,,1990-01-01 00:00:00,Payroll,,INT,,DEP,,,,,,,,,,,,,,,,,,,,,,,,,,2004-09-08 05:35:39,1008708,2815548,-1,2004-08-10 05:26:47,2,
,,,,,,,,,,,5589,5461,,19322,,1990-01-01 00:00:00,Purchasing,,INT,,DEP,,,,,,,,,,,,,,,,,,,,,,,,,,2004-09-08 05:35:50,1008708,2815548,-1,2004-08-10 05:26:47,2,
,,,,,,,,,,,5590,5461,,19322,,1990-01-01 00:00:00,Human Resources,,INT,,GRP,,,,,,,,,,,,,,,,,,,,,,,,,,2004-09-08 05:30:08,1008708,2815548,-1,2004-08-10 05:26:47,2,
,,,,,,,,,,,5591,5461,,19322,,1990-01-01 00:00:00,Personnel,,INT,,DEP,,,,,,,,,,,,,,,,,,,,,,,,,,2004-09-08 05:30:23,1008708,2815548,-1,2004-08-10 05:26:47,2,
,,,,,,,,,,,5592,5461,,19322,,1990-01-01 00:00:00,Recruitment,,INT,,DEP,,,,,,,,,,,,,,,,,,,,,,,,,,2004-09-08 05:30:38,1008708,2815548,-1,2004-08-10 05:26:47,2,
,,,,,,,,,,,5593,5461,,19322,,1990-01-01 00:00:00,Training,,INT,,DEP,,,,,,,,,,,,,,,,,,,,,,,,,,2004-09-08 05:30:53,1008708,2815548,-1,2004-08-10 05:26:47,2,
,,,,,,,,,,,5594,5461,,19322,,1990-01-01 00:00:00,Compensation and Benefits,,INT,,DEP,,,,,,,,,,,,,,,,,,,,,,,,,,2004-09-08 05:27:46,1008708,2815505,-1,2004-08-10 05:26:47,2,
,,,,,,,,,,,5595,5461,,19324,,1990-01-01 00:00:00,Information Technology,,INT,,DEP,,,,,,,,,,,,,,,,,,,,,,,,,,2004-09-08 05:31:24,1008708,2815548,-1,2004-08-10 05:26:47,2,
,,,,,,,,,,,5596,5461,,19324,,1990-01-01 00:00:00,IT Operations,,INT,,DEP,,,,,,,,,,,,,,,,,,,,,,,,,,2004-09-08 05:32:38,1008708,2815548,-1,2004-08-10 05:26:47,2,
,,,,,,,,,,,5597,5461,,19324,,1990-01-01 00:00:00,IT Development,,INT,,DEP,,,,,,,,,,,,,,,,,,,,,,,,,,2004-09-08 05:32:50,1008708,2815548,-1,2004-08-10 05:26:47,2,
,,,,,,,,,,,5598,5461,,19322,,1990-01-01 00:00:00,Sales,,INT,,GRP,,,,,,,,,,,,,,,,,,,,,,,,,,2004-09-08 05:33:22,1008708,2815548,-1,2004-08-10 05:26:47,2,
,,,,,,,,,,,5599,5461,,19321,,1990-01-01 00:00:00,Sales North,,INT,,REG,,,,,,,,,,,,,,,,,,,,,,,,,,2004-08-10 05:26:47,-1,-1,-1,2004-08-10 05:26:47,1,
,,,,,,,,,,,5600,5461,,19322,,1990-01-01 00:00:00,Sales Central,,INT,,REG,,,,,,,,,,,,,,,,,,,,,,,,,,2004-09-08 05:33:49,1008708,2815548,-1,2004-08-10 05:26:47,2,
,,,,,,,,,,,5601,5461,,19323,,1990-01-01 00:00:00,Sales East,,INT,,REG,,,,,,,,,,,,,,,,,,,,,,,,,,2004-08-10 05:26:47,-1,-1,-1,2004-08-10 05:26:47,1,
,,,,,,,,,,,5602,5461,,19324,,1990-01-01 00:00:00,Sales West,,INT,,REG,,,,,,,,,,,,,,,,,,,,,,,,,,2004-08-10 05:26:47,-1,-1,-1,2004-08-10 05:26:47,1,
,,,,,,,,,,,5603,5461,,19324,,1990-01-01 00:00:00,Marketing,,INT,,DEP,,,,,,,,,,,,,,,,,,,,,,,,,,2004-09-08 05:34:20,1008708,2815548,-1,2004-08-10 05:26:47,2,
,,,,,,,,,,,5604,5461,,19324,,1990-01-01 00:00:00,Sales Support,,INT,,DEP,,,,,,,,,,,,,,,,,,,,,,,,,,2004-09-08 05:34:01,1008708,2815548,-1,2004-08-10 05:26:47,2,
,,,,,,,,,,,5356,202,,18984,,2004-05-19 00:00:00,Discount SuperStore-Atlanta,,EXT,,EXT,,,,,,,,,,,,,,,,,,,,,,,,,,2004-05-19 12:56:17,1068,2637986,1068,2004-05-19 12:56:17,1,
,,,,,,,,,,,5311,202,,517,,2004-04-13 00:00:00,IT 3010,2007-01-12 00:00:00,INT,,CC,,,,,,,,,,,,,,,,,,,,,,,,,,2007-01-12 14:44:00,1007417,4562517,1007417,2004-04-13 12:18:59,3,
,,,,,,,,,,,5312,1448,3822,1280,,1990-01-01 00:00:00,Progress Health and Human Services,,INT,,DEP,,,,,,,,,,,,,,,,,,,,,,,,,,2004-04-19 12:44:54,1000462,2592786,1000354,2004-04-14 17:55:36,3,
,,,,,,,,,,,5313,1448,,,,2003-01-01 00:00:00,0000-Balance Sheet-1001,,INT,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004-04-14 22:52:49,1000354,2587822,1000354,2004-04-14 22:50:42,2,
,,,,,,,,,,,5316,5316,,18900,,1990-01-01 00:00:00,ITSA Bus Group/LE,,INT,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004-05-03 15:18:15,1008228,2608290,1008228,2004-05-03 15:18:08,4,301150
,,,,,,,,,,,5317,5316,,18900,,1990-01-01 00:00:00,ITSA OU/INV,,INT,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004-05-03 15:23:52,1008228,2608290,1008228,2004-05-03 15:23:52,1,
,,,,,,,,,,,5357,202,,19005,,2000-01-01 00:00:00,PD4-New York,,INT,,PLANT,,,,,,,,,,,,,,,,,,,,,,,,,,2005-06-06 10:47:01,2330,3280475,2330,2004-05-26 11:56:33,4,
,,,,,,,,,,,5702,202,,19510,,2004-08-20 00:00:00,Field Service Technicians,,INT,,SER,,,,,,,,,,,,,,,,,,,,,,,,,,2004-08-20 19:56:30,1068,2764164,1068,2004-08-20 19:56:30,1,
,,,,,,,,,,,5703,202,,19511,,2004-08-20 00:00:00,Defective Warehouse,,INT,,SER,,,,,,,,,,,,,,,,,,,,,,,,,,2004-08-20 20:29:34,1068,2764164,1068,2004-08-20 20:29:34,1,
,,,,,,,,,,,5530,3966,,19317,,1990-01-01 00:00:00,Human Resources,,INT,,GRP,,,,,,,,,,,,,,,,,,,,,,,,,,2004-07-30 06:52:57,-1,-1,-1,2004-07-30 06:52:57,1,
,,,,,,,,,,,5481,4084,,16773,,1990-01-01 00:00:00,Systems Consulting,,INT,,LOB,,,,,,,,,,,,,,,,,,,,,,,,,,2004-07-26 09:24:45,1005960,2711433,1005960,2004-07-26 09:21:36,2,
,,,,,,,,,,,3795,3078,,10505,,1950-01-01 00:00:00,Direction régionale Poitou-Charentes,,INT,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-02-07 00:51:22,1004490,1973420,1004490,2003-02-07 00:51:22,1,
,,,,,,,,,,,3796,3078,,10505,,1950-01-01 00:00:00,Service Ressources Humaines,,INT,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-02-07 00:51:42,1004490,1973420,1004490,2003-02-07 00:51:42,1,
,,,,,,,,,,,3797,3078,,10505,,1950-01-01 00:00:00,Centre administratif Angoulême,,INT,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-02-07 00:52:03,1004490,1973420,1004490,2003-02-07 00:52:03,1,
,,,,,,,,,,,3798,3078,,10505,,1950-01-01 00:00:00,Centre administratif Chatellerault,,INT,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-02-07 00:52:23,1004490,1973420,1004490,2003-02-07 00:52:23,1,
,,,,,,,,,,,3799,3078,,10505,,1950-01-01 00:00:00,Centre administratif Niort,,INT,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-02-07 00:52:43,1004490,1973420,1004490,2003-02-07 00:52:43,1,
,,,,,,,,,,,3800,3078,,10505,,1950-01-01 00:00:00,Centre administratif Rochefort,,INT,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-02-07 00:53:03,1004490,1973420,1004490,2003-02-07 00:53:03,1,
,,,,,,,,,,,3801,3078,,10505,,1950-01-01 00:00:00,Centre régional d'exploitation,,INT,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-02-07 00:53:24,1004490,1973420,1004490,2003-02-07 00:53:24,1,
,,,,,,,,,,,3802,3078,,10505,,1950-01-01 00:00:00,Région Centre,,INT,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-02-07 00:53:44,1004490,1973420,1004490,2003-02-07 00:53:44,1,
,,,,,,,,,,,3803,3078,,10505,,1950-01-01 00:00:00,Région Rhône-Alpes,,INT,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-02-07 00:54:04,1004490,1973420,1004490,2003-02-07 00:54:04,1,
,,,,,,,,,,,3812,1036,,839,,1951-01-01 00:00:00,Sao Paulo (BR),,INT,,CO,,,,,,,,,,,,,,,,,,,,,,,,,,2006-09-01 09:53:30,2209,4092801,1005207,2003-02-10 10:50:26,6,
,,,,,,,,,,,3813,1036,,840,,1951-01-01 00:00:00,Rio de Janeiro (BR),,INT,,CO,,,,,,,,,,,,,,,,,,,,,,,,,,2006-09-01 09:53:30,2209,4092801,1005207,2003-02-10 10:55:46,6,
,,,,,,,,,,,3814,1036,,11723,,1951-01-01 00:00:00,Campinas (BR),,INT,,CO,,,,,,,,,,,,,,,,,,,,,,,,,,2003-02-10 10:58:49,1005207,1976167,1005207,2003-02-10 10:58:49,1,
,,,,,,,,,,,3864,202,,11523,,2000-01-01 00:00:00,Electric Distribution,,INT,,BU,,,,,,,,,,,,,,,,,,,,,,,,,,2003-02-13 08:24:11,1318,1986429,1318,2003-02-13 08:24:11,1,
,,,,,,,,,,,3865,202,,11524,,2000-01-01 00:00:00,Gas Distribution,,INT,,BU,,,,,,,,,,,,,,,,,,,,,,,,,,2003-02-13 08:25:48,1318,1986429,1318,2003-02-13 08:25:48,1,
,,,,,,,,,,,3866,202,,11524,,2000-01-01 00:00:00,Gas Distribution Operations,,INT,,DEP,,,,,,,,,,,,,,,,,,,,,,,,,,2003-02-13 08:26:49,1318,1986429,1318,2003-02-13 08:26:49,1,
,,,,,,,,,,,3867,202,,11523,,2000-01-01 00:00:00,Electric Distribution Operations,,INT,,DEP,,,,,,,,,,,,,,,,,,,,,,,,,,2003-02-13 08:28:42,1318,1986429,1318,2003-02-13 08:28:42,1,
,,,,,,,,,,,3884,1759,,16305,,1999-01-01 00:00:00,Susan G Komen Breast Cancer Fund,,INT,,EXT,,,,,,,,,,,,,,,,,,,,,,,,,,2003-02-13 15:28:46,1001700,1988148,1001700,2003-02-13 15:28:46,1,
,,,,,,,,,,,3906,202,,11524,,2000-01-01 00:00:00,Gas Distribution Engineering,,INT,,DEP,,,,,,,,,,,,,,,,,,,,,,,,,,2003-02-15 08:06:15,1005059,1997222,1005059,2003-02-15 08:05:56,2,
,,,,,,,,,,,3907,202,,11524,,2000-01-01 00:00:00,Gas Distribution Construction,,INT,,DEP,,,,,,,,,,,,,,,,,,,,,,,,,,2003-02-15 08:09:30,1005059,1997222,1005059,2003-02-15 08:09:05,2,
,,,,,,,,,,,3908,202,,11523,,2000-01-01 00:00:00,Electric Distribution Engineering,,INT,,DEP,,,,,,,,,,,,,,,,,,,,,,,,,,2003-02-15 08:13:01,1005059,1997222,1005059,2003-02-15 08:12:42,2,
,,,,,,,,,,,3909,202,,11523,,2000-01-01 00:00:00,Electric Distribution Construction,,INT,,DEP,,,,,,,,,,,,,,,,,,,,,,,,,,2003-02-15 08:14:56,1005059,1997222,1005059,2003-02-15 08:14:47,2,
,,,,,,,,,,,3910,202,,11525,,2000-01-01 00:00:00,Vision Energy Services,,INT,,DIV,,,,,,,,,,,,,,,,,,,,,,,,,,2003-02-15 08:18:37,1005059,1997222,1005059,2003-02-15 08:18:23,2,
,,,,,,,,,,,3911,202,,11525,,2000-01-01 00:00:00,Shared Services,,INT,,BU,,,,,,,,,,,,,,,,,,,,,,,,,,2003-02-15 08:20:04,1005059,1997222,1005059,2003-02-15 08:19:49,2,
,,,,,,,,,,,3912,202,,11525,,2000-01-01 00:00:00,Accounting,,INT,,DEP,,,,,,,,,,,,,,,,,,,,,,,,,,2003-02-15 08:21:11,1005059,1997222,1005059,2003-02-15 08:20:57,2,
,,,,,,,,,,,3935,626,,10860,,1990-01-01 00:00:00,Département des ventes grands comptes,,INT,,DEP,,,,,,,,,,,,,,,,,,,,,,,,,,2003-02-24 03:56:39,2611,2030422,2611,2003-02-24 03:56:39,1,
,,,,,,,,,,,3968,3968,,16535,,2002-01-01 00:00:00,Vision Turkey,,INT,,DIV,,,,,,,,,,,,,,,,,,,,,,,,,,2006-08-18 11:46:29,1318,4078923,1005694,2003-03-11 14:25:38,4,301105
,,,,,,,,,,,3937,626,,433,,1990-01-01 00:00:00,DBI Sales Key Accounts,,INT,,DEP,,,,,,,,,,,,,,,,,,,,,,,,,,2003-02-24 06:05:46,2611,2030422,2611,2003-02-24 06:05:46,1,
,,,,,,,,,,,3938,626,,452,,1990-01-01 00:00:00,DBI Sales North,,INT,,DEP,,,,,,,,,,,,,,,,,,,,,,,,,,2003-02-24 06:06:19,2611,2030422,2611,2003-02-24 06:06:19,1,
,,,,,,,,,,,3939,626,,212,,1990-01-01 00:00:00,DBI Sales South,,INT,,DEP,,,,,,,,,,,,,,,,,,,,,,,,,,2003-02-24 06:06:47,2611,2030422,2611,2003-02-24 06:06:47,1,
,,,,,,,,,,,3967,3967,,16534,,2002-06-01 00:00:00,Vision Mexico - Obsoleted - do not use,2002-06-01 00:00:00,INT,,DIV,,,,,,,,,,,,,,,,,,,,,,,,,,2006-02-21 20:03:44,0,3863550,1005693,2003-03-11 14:07:34,8,301142
,,,,,,,,,,,4024,202,,16632,,2003-04-18 00:00:00,LA Maintenance,,INT,,PLANT,,,,,,,,,,,,,,,,,,,,,,,,,,2003-04-18 14:25:37,1614,2122386,1614,2003-04-18 14:14:35,2,
,,,,,,,,,,,4044,4044,,16653,,2003-05-30 00:00:00,Vision Columbia,,INT,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-08-06 10:02:31,1002123,2275898,1318,2003-05-30 12:43:42,6,301118
,,,,,,,,,,,3558,3558,,11316,,2003-01-14 00:00:00,Vision Poland,,INT,Sienna 75,BU,,,,,,,,,,,,,,,,,,,,,,,,,,2003-01-14 09:40:09,1318,1938037,1318,2003-01-14 09:39:31,2,
,,,,,,,,,,,3563,3563,,11319,,1990-01-01 00:00:00,Vision Ireland,,INT,,DIV,,,,,,,,,,,,,,,,,,,,,,,,,,2003-01-15 07:02:14,2611,1940869,2611,2003-01-15 07:01:53,2,
,,,,,,,,,,,3603,3603,,11444,,1990-01-01 00:00:00,Vision Finland,,INT,,DIV,,,,,,,,,,,,,,,,,,,,,,,,,,2006-08-18 11:44:14,1318,4078923,1005081,2003-01-24 08:48:05,5,301124
,,,,,,,,,,,3644,202,,11522,,2003-01-28 00:00:00,Vision Utilities HQ,,INT,,DIV,,,,,,,,,,,,,,,,,,,,,,,,,,2003-01-28 10:55:33,1005059,1954663,1005059,2003-01-28 10:55:33,1,
